,gene_name,total_highly_variable,total_velocity_genes,total_fit_loss,317s1_highly_variable,317s1_velocity_genes,317s1_fit_loss,317s2_highly_variable,317s2_velocity_genes,317s2_fit_loss,320s1_highly_variable,320s1_velocity_genes,320s1_fit_loss,320s2_highly_variable,320s2_velocity_genes,320s2_fit_loss,323s1_highly_variable,323s1_velocity_genes,323s1_fit_loss,323s2_highly_variable,323s2_velocity_genes,323s2_fit_loss,326s1_highly_variable,326s1_velocity_genes,326s1_fit_loss,326s2_highly_variable,326s2_velocity_genes,326s2_fit_loss,329s1_highly_variable,329s1_velocity_genes,329s1_fit_loss,329s2_highly_variable,329s2_velocity_genes,329s2_fit_loss,overdisp_S,overdisp_U,nonzero_S,nonzero_U
102,Actr1a,,,,,,,,,,,,,,,,,,,True,False,0.08641371876001358,,,,,,,,,,,,,6.15787530564774,2.45561123846577,0.3281926406926407,0.13582251082251082
103,Actr2,,,,True,False,0.04369756206870079,True,False,0.05504519119858742,True,False,0.05361602455377579,,,,True,False,0.04546980932354927,True,False,0.04682658240199089,True,False,0.04118792340159416,True,False,0.035803914070129395,True,False,0.040442049503326416,True,False,0.0445367693901062,4.58947091766522,1.27773022715672,0.2813852813852814,0.06872294372294371
104,Acvr1c,True,True,0.012782981619238853,True,True,0.009380381554365158,True,True,0.0033402673434466124,True,True,0.006640169303864241,True,True,0.010539626702666283,True,True,0.0035626874305307865,True,True,0.0031030173413455486,True,True,0.0033069434575736523,True,True,0.004112766124308109,True,True,0.0021050069481134415,True,True,0.005427498836070299,0.13960893556227,0.130589848933837,0.0670995670995671,0.06953463203463203
105,Acvr2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.08941765129566193,,,,1.90503059099229,1.20391458464486,0.07332251082251082,0.0982142857142857
106,Acvr2b,True,False,0.05777674540877342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.01498806942994,0.721866306438692,0.2188852813852814,0.021103896103896104
107,Acyp2,True,True,0.014277469366788864,True,False,0.05135134235024452,True,True,0.003490878501906991,True,True,0.009066862054169178,True,False,0.05249970406293869,,,,True,False,0.04514218121767044,True,False,0.059477925300598145,True,False,0.06502936035394669,True,False,0.06290754675865173,,,,0.786190347484981,0.273047432202506,0.10416666666666666,0.07196969696969696
108,Adam10,,,,True,False,0.39686286449432373,True,False,0.43762800097465515,True,False,0.6043974757194519,True,False,0.22547970712184906,True,True,0.0058834366500377655,True,False,0.42773181200027466,True,False,0.21959920227527618,True,True,0.00594867579638958,True,False,0.41703832149505615,True,True,0.00531889358535409,2.44586084233089,1.32271456215242,0.28977272727272724,0.2765151515151515
109,Adam23,True,True,0.0042291060090065,,,,True,False,0.1871175616979599,True,True,0.002118803560733795,,,,,,,,,,,,,,,,,,,,,,0.253145538190364,0.276327331604458,0.03382034632034632,0.09036796536796537
110,Adamts1,True,True,0.4213883578777313,True,True,0.09781845659017563,True,True,0.10583357512950897,True,True,0.11089739203453064,True,True,0.11031736433506012,True,True,0.10148843377828598,True,True,0.09772730618715286,True,True,0.08891376107931137,True,True,0.11920569092035294,True,True,0.10745860636234283,True,True,0.11327508836984634,0.250820995987347,0.122241028414772,0.3133116883116883,0.05735930735930736
111,Adamts16,True,True,0.01277798693627119,True,True,0.0014163998421281576,True,True,0.0013281035935506225,True,True,0.001232531969435513,True,True,0.001954121980816126,,,,True,True,0.0014323450159281492,True,True,0.0015289024449884892,True,True,0.0015621157363057137,True,True,0.001151752658188343,True,True,0.0014602730516344309,0.362155251362094,0.20613496769758,0.12797619047619047,0.18641774891774893
112,Adamts18,True,True,0.0006027691415511072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0997287153865954,0.0243335955048564,0.007034632034632034,0.020021645021645024
113,Adck4,True,False,0.07670842856168747,True,False,0.02646186389029026,True,False,0.021254831925034523,True,False,0.04471287876367569,,,,True,False,0.047231607139110565,True,False,0.06320580095052719,,,,True,False,0.02734929509460926,,,,,,,2.45757385050807,0.673247560273411,0.13446969696969696,0.07251082251082253
114,Adck5,,,,,,,True,False,0.04085925966501236,True,False,0.042138516902923584,True,False,0.036748189479112625,,,,True,False,0.04822392761707306,True,False,0.05352483317255974,,,,,,,True,False,0.056985534727573395,1.44099559732501,0.578602683513822,0.20995670995670995,0.03436147186147186
115,Add3,,,,,,,,,,,,,True,False,0.02500174194574356,,,,,,,,,,,,,,,,,,,1.17175645908573,0.931706936064422,0.15692640692640691,0.07467532467532469
116,Adgb,True,True,0.0004253462248016149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108047742341113,0.264442926566854,0.014339826839826842,0.06439393939393939
117,Adgra3,,,,,,,,,,,,,,,,True,False,0.032259851694107056,,,,,,,,,,,,,,,,1.97025667224983,0.738061899645124,0.08901515151515152,0.04707792207792208
118,Adgrb3,True,True,0.0013171005994081497,True,False,26.3998966217041,True,True,0.0006277151987887919,True,True,0.0005661398754455149,True,True,0.0005045251455157995,True,True,0.00043617005576379597,True,True,0.0007281260332092643,True,True,0.0005174069665372372,True,True,0.0005298618925735354,True,False,22.12638282775879,True,True,0.000753661384806037,1.17524502015349,0.18143948708932,0.017045454545454548,0.2951839826839827
119,Adgrf5,True,False,0.08650696277618408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0988412633569406,0.236636103124325,0.016774891774891776,0.039231601731601735
120,Adgrg1,,,,True,False,0.07615998387336731,,,,,,,,,,,,,True,False,0.0741022527217865,,,,,,,True,False,0.05639328435063362,True,False,0.08040433377027512,7.67592530426524,0.660873527370575,0.4320887445887446,0.020562770562770567
121,Adgrg6,True,True,0.020944561809301376,True,True,0.002638226607814431,True,True,0.0029074375052005053,True,True,0.002728651277720928,True,True,0.003175028134137392,True,True,0.002593002747744322,True,True,0.0029776515439152718,True,True,0.0037336659152060747,True,True,0.002341378480195999,True,True,0.0019264615839347243,True,True,0.003128951182588935,0.342496917985496,0.222537217157327,0.14745670995670995,0.13852813852813853
122,Adipor2,,,,True,False,0.02714826539158821,,,,,,,,,,,,,,,,,,,,,,True,False,0.028128013014793396,,,,2.06695410418574,0.679680217354722,0.22186147186147187,0.06439393939393939
123,Adk,True,True,0.08637969195842743,True,True,0.014549820683896542,True,True,0.015249480493366718,True,True,0.012662201188504696,True,True,0.009881467558443546,True,True,0.011277778074145317,True,True,0.016657693311572075,True,True,0.011590979062020779,True,True,0.013010559603571892,True,True,0.012542203068733215,True,True,0.011081800796091557,0.853918904406888,0.651549550270477,0.3952922077922078,0.303030303030303
124,Adprhl2,,,,,,,,,,,,,True,False,0.04036758840084076,,,,,,,,,,,,,,,,,,,19.6425363621441,1.57407316912928,0.31655844155844154,0.03571428571428572
125,Adrbk2,True,False,0.05040931701660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.031154414638876915,1.94002876377567,0.507965244774807,0.06791125541125541,0.05411255411255411
126,Adrm1,,,,,,,,,,True,False,0.23839832842350006,,,,,,,,,,True,False,0.25286680459976196,,,,,,,,,,4.85761690195956,16721.1564119895,0.6409632034632035,0.02867965367965368
127,Afap1,True,False,0.04349729046225548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45505310545254,0.922482210187519,0.11201298701298702,0.03165584415584415
128,Aff2,True,True,0.0008297439198940992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148527541037062,0.203160384383183,0.008387445887445888,0.13988095238095238
129,Aff4,,,,True,False,0.20839373767375946,True,False,0.30792152881622314,True,False,0.23260296881198883,,,,,,,True,False,0.23711062967777252,True,False,0.24309435486793518,True,False,0.1613863706588745,True,False,0.1903689205646515,True,False,0.21479490399360657,7.8162951358849,2.45046133982256,0.30600649350649345,0.3647186147186147
130,Afg3l2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.035333361476659775,6.48241394352508,0.625354703143925,0.17965367965367968,0.050595238095238096
131,Afm,,,,,,,,,,,,,True,True,0.004407065454870462,,,,True,True,0.004364712629467249,True,True,0.004905244335532188,,,,,,,True,True,0.005037046503275633,0.538911557825963,0.391392730937903,0.13636363636363635,0.032196969696969696
132,Agap1,True,False,0.6336663961410522,True,False,0.32167595624923706,True,False,0.18800677359104156,True,False,0.32109734416007996,True,False,0.2756793797016144,,,,True,False,0.1910027414560318,True,False,0.16999147832393646,True,False,0.21670058369636536,True,False,0.18465390801429749,True,False,0.37911099195480347,1.92128275044412,2.51212136312471,0.11255411255411257,0.34388528138528135
133,Agap3,True,True,0.018675725907087326,True,True,0.010479152202606201,True,True,0.009748997166752815,True,True,0.002654976909980178,True,True,0.004448059480637312,True,True,0.004028417635709047,True,True,0.00943014957010746,True,True,0.004027070011943579,True,True,0.0075493366457521915,True,True,0.007419143803417683,True,True,0.010245256125926971,1.81206301626943,0.453987807260556,0.15016233766233766,0.06926406926406926
134,Agfg1,,,,True,False,0.045476071536540985,,,,True,False,0.05056370422244072,True,False,0.06422247737646103,True,False,0.055603452026844025,True,False,0.06324989348649979,True,False,0.1308721899986267,True,False,0.04283939301967621,True,False,0.06596783548593521,,,,3.49346290181608,1.76338115983401,0.24215367965367965,0.09821428571428573
135,Aggf1,,,,True,False,0.03494065999984741,,,,,,,True,False,0.043876830488443375,True,False,0.02915818616747856,,,,,,,,,,True,False,0.035015691071748734,True,False,0.05542302131652832,6.84447266362814,4.73447722858671,0.25757575757575757,0.05438311688311688
136,Ago1,,,,,,,True,False,0.06464848667383194,,,,,,,,,,True,False,0.06835687160491943,,,,,,,,,,,,,30.7620035328078,1.00550098740825,0.1693722943722944,0.06385281385281386
137,Ago2,,,,True,False,0.07786139845848083,,,,True,False,0.0682763010263443,True,False,0.0845683217048645,True,False,0.07476149499416351,,,,True,False,0.08145615458488464,,,,True,False,0.07167809456586838,True,False,0.07037917524576187,5.4875754664171,1.3392912573184,0.3227813852813853,0.11282467532467533
138,Agpat3,,,,True,False,0.10061129182577133,True,False,0.0743957981467247,True,False,0.0892757996916771,True,False,0.08123154938220978,True,False,0.10195174813270569,,,,True,False,0.11721955239772797,True,False,0.1059313639998436,True,False,0.08771539479494095,,,,4.09948971896416,16.6998301768276,0.358495670995671,0.10254329004329005
139,Agpat4,True,False,0.16611480712890625,True,False,0.08652491122484207,True,False,0.11557266116142273,True,False,0.10200683027505875,True,False,0.07545361667871475,True,False,0.07180427759885788,True,False,0.07282821089029312,True,False,0.05844336748123169,True,False,0.05240369215607643,True,False,0.05671781301498413,True,False,0.06789442896842957,2.43897915075922,1.25002490651535,0.24783549783549785,0.12067099567099568
140,Agtrap,True,False,0.10143205523490906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50330405907994,0.150342247635011,0.22375541125541126,0.016504329004329008
141,Ahcyl1,True,False,0.18000097572803497,True,False,0.056381672620773315,True,False,0.14857472479343414,True,False,0.06346368044614792,True,False,0.05613486096262932,True,False,0.05714668333530426,True,False,0.06401021033525467,True,False,0.0861893892288208,True,False,0.04929057136178017,True,False,0.06067808344960213,True,False,0.06849939376115799,2.88029251001888,2.08400498425978,0.30952380952380953,0.09145021645021645
142,Ahcyl2,,,,True,False,0.14289754629135132,,,,,,,True,False,0.16829457879066467,,,,,,,,,,,,,,,,,,,inf,1.12027226703041,0.0992965367965368,0.25162337662337664
143,Ahdc1,,,,True,False,0.06504381448030472,True,False,0.08827435970306396,,,,True,False,0.08707300573587418,True,False,0.07426723092794418,True,False,0.07664153724908829,True,False,0.1332692950963974,True,False,0.08521749079227448,True,False,0.06521052867174149,,,,1.15514332477714,1.78148841315646,0.09902597402597403,0.17370129870129872
144,Ahi1,True,True,0.015666980296373367,True,True,0.006802975200116634,True,True,0.0061488826759159565,True,True,0.007242555730044842,True,True,0.00625714473426342,True,True,0.005354770924896002,True,True,0.0074637699872255325,True,True,0.008601902052760124,True,True,0.0049635362811386585,True,True,0.008067264221608639,True,True,0.005356980487704277,1.06665349757991,0.588205738057546,0.18804112554112556,0.108495670995671
145,Ahsa1,,,,True,False,0.36682596802711487,True,False,0.4727042317390442,True,False,0.4684388041496277,True,False,0.36166834831237793,True,False,0.4233356714248657,True,False,0.3889436721801758,True,False,0.5406991243362427,True,False,0.2862827777862549,True,False,0.3357952833175659,True,False,0.5112791657447815,3.81235511995973,1.92090048299956,0.6920995670995671,0.08874458874458875
146,Aig1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.2790294587612152,2.94168573927661,1.21148645954936,0.4017857142857143,0.29464285714285715
147,Airn,,,,,,,,,,,,,,,,,,,,,,,,,True,False,7.307690143585205,,,,,,,0.130525842057154,1.61891524917332,0.011093073593073594,0.7432359307359306
148,Ak6,,,,,,,,,,True,False,0.04586121812462807,,,,True,False,0.04014326632022858,,,,,,,True,False,0.07111584395170212,True,False,0.03914860635995865,,,,3.05126455036326,1.36663388750649,0.3070887445887446,0.03869047619047619
149,Ak8,True,True,0.005799028556793928,,,,,,,True,True,0.001368877710774541,,,,True,False,0.08377546817064285,,,,,,,True,True,0.003923920448869467,True,True,0.003660547314211726,,,,0.446807763291425,0.331351442880157,0.06547619047619048,0.05221861471861472
150,Akap11,,,,True,False,0.08604946732521057,True,False,0.035348955541849136,,,,True,False,0.033491671085357666,True,False,0.05953456088900566,True,False,0.050654783844947815,True,False,0.034066006541252136,,,,True,False,0.05772862955927849,True,False,0.05815597623586655,2.84339254692277,1.60712697680531,0.22537878787878787,0.11255411255411255
151,Akap13,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0.38969382643699646,,,,True,False,0.3502609431743622,2.86022616160715,2.3330083028311,0.14204545454545453,0.3663419913419913
152,Akap17b,True,True,0.03827951103448868,True,True,0.014455253258347511,True,True,0.009612344205379486,True,True,0.010673870332539082,True,True,0.01242650393396616,True,True,0.009949445724487305,True,True,0.011087436228990555,True,True,0.013558002188801765,True,True,0.010548782534897327,True,True,0.011420143768191338,True,True,0.013892755843698978,0.334365415131344,0.214713403872276,0.15963203463203463,0.12202380952380953
153,Akap7,,,,True,False,0.018676813691854477,,,,,,,True,False,0.019255248829722404,,,,True,False,0.05187254399061203,,,,True,False,0.020908039063215256,True,False,0.02011640928685665,,,,1.21122396653137,1.0645258953767,0.12689393939393942,0.060876623376623376
154,Akap8l,True,False,0.29707589745521545,True,False,0.15762127935886383,True,False,0.1505473107099533,True,False,0.17967310547828674,True,False,0.15323397517204285,True,False,0.22259977459907532,True,False,0.15271763503551483,True,False,0.09583694487810135,True,False,0.0913507342338562,True,False,0.21342885494232178,True,False,0.1244548112154007,2.6372790918601,1.5456191581112,0.3403679653679653,0.24134199134199136
155,Akirin1,,,,True,False,0.13528408110141754,,,,,,,,,,True,False,0.09205818921327591,True,False,0.15040238201618195,True,False,0.1120222732424736,,,,,,,True,False,0.10807442665100098,6.78221124183208,0.884046666635477,0.44615800865800864,0.06520562770562771
156,Akr1c12,True,False,0.8708298802375793,True,False,0.3071097433567047,True,False,0.3437768816947937,True,False,0.2842165231704712,True,False,0.3628220558166504,True,True,0.04812060296535492,True,False,0.342413067817688,True,True,0.06268707662820816,True,False,0.28199419379234314,True,False,0.2839357852935791,True,False,0.2702256143093109,0.675562490600362,0.248280950823182,0.33685064935064934,0.03354978354978355
157,Akr1c13,True,False,0.9519771337509155,,,,True,False,0.3410663604736328,,,,True,False,0.2586831748485565,,,,,,,,,,,,,,,,,,,0.725123263163142,inf,0.38176406926406925,0.006222943722943724
158,Akr1c19,True,True,2.3145785331726074,True,True,0.5477799773216248,True,True,0.48371848464012146,True,True,0.4181371331214905,True,True,0.6095336675643921,True,True,0.5531138777732849,True,True,0.5048048496246338,True,True,0.5578845739364624,True,True,0.5549729466438293,True,True,0.5127742886543274,True,True,0.5130398869514465,1.3325061657589,0.692458429686662,0.7121212121212122,0.2673160173160173
